LSOA Code,Arson and Criminal Damage,Burglary,Drug Offences,Miscellaneous Crimes Against Society,Possession of Weapons,Public Order Offences,Robbery,Theft,Vehicle Offences,Violence Against the Person
E01003033,1.0037546933667083,1.002503128911139,1.002503128911139,1.0018773466833542,1.0006257822277846,1.0043804755944932,1.0006257822277846,1.0087609511889863,1.0206508135168961,1.0200250312891115
E01003034,1.0063254744105807,1.0126509488211617,1.0069005175388155,1.0005750431282345,1.0017251293847038,1.0051753881541114,1.0034502587694076,1.0155261644623346,1.012075905692927,1.0287521564117308
E01003035,1.0145110410094638,1.0214511041009464,1.0170347003154574,1.0018927444794952,1.003154574132492,1.0220820189274449,1.0113564668769717,1.1867507886435331,1.0233438485804416,1.1173501577287066
E01003036,1.0097150259067358,1.01360103626943,1.0077720207253886,1.0006476683937824,1.0019430051813472,1.005181347150259,1.0038860103626943,1.0129533678756477,1.0187823834196892,1.0401554404145077
E01003037,1.0180505415162455,1.0144404332129964,1.0137184115523465,1.0014440433212997,1.0021660649819495,1.0267148014440433,1.0050541516245488,1.0382671480144405,1.0086642599277977,1.068592057761733
E01003038,1.0063805104408352,1.0162412993039442,1.0052204176334107,1.0005800464037122,1.0005800464037122,1.0063805104408352,1.0034802784222738,1.031322505800464,1.0168213457076567,1.0203016241299303
E01003039,1.0086526576019776,1.0164812525751956,1.0061804697156984,1.0028842192006593,1.00082406262876,1.015245158632056,1.0123609394313968,1.0865265760197775,1.0140090646889164,1.0453234445817883
E01003040,1.0069875776397517,1.013975155279503,1.0069875776397517,1.000776397515528,1.0,1.013975155279503,1.0054347826086956,1.0364906832298137,1.0170807453416149,1.0341614906832297
E01003041,1.0197628458498025,1.0223978919631094,1.0151515151515151,1.0059288537549407,1.002635046113307,1.02832674571805,1.0125164690382082,1.1561264822134387,1.0151515151515151,1.127140974967062
E01003042,1.0027397260273974,1.0036529680365296,1.0118721461187214,1.0009132420091325,0.0,1.017351598173516,1.0036529680365296,1.034703196347032,1.006392694063927,1.0484018264840183
E01003043,1.010807374443738,1.0146217418944692,1.0114431023521933,1.0012714558169105,1.0006357279084552,1.0057215511760966,1.0025429116338207,1.0178003814367451,1.0152574698029244,1.0273363000635727
E01003044,1.0188492063492063,1.0099206349206349,1.0148809523809523,1.0029761904761905,1.001984126984127,1.0069444444444444,1.0099206349206349,1.0178571428571428,1.0109126984126984,1.0654761904761905
E01003045,1.008695652173913,1.0054347826086956,1.025,1.002717391304348,1.0043478260869565,1.0092391304347825,1.007608695652174,1.0217391304347827,1.007608695652174,1.066304347826087
E01003046,1.008479709267111,1.0109024833434281,1.015748031496063,1.0024227740763174,1.0042398546335554,1.0127195639006663,1.0036341611144761,1.0127195639006663,1.0096910963052694,1.0393700787401574
E01003047,1.075101097631427,1.0317735413056037,1.145002888503755,1.0098209127671867,1.0161756210283073,1.1322934719815136,1.0606585788561524,1.4413633737723859,1.019641825534373,1.3535528596187174
E01003048,1.0106681639528354,1.0061763054463784,1.0241437394722066,1.0028074115665357,1.0061763054463784,1.0078607523863,1.004491858506457,1.0196518809657495,1.0140370578326783,1.0606400898371702
E01003049,1.015963511972634,1.0125427594070695,1.017103762827822,1.0022805017103762,1.0017103762827821,1.014823261117446,1.0028506271379705,1.017103762827822,1.007981755986317,1.0667046750285063
E01003050,1.0082417582417582,1.0203296703296703,1.0175824175824175,1.004945054945055,1.0027472527472527,1.0175824175824175,1.0093406593406593,1.0351648351648353,1.0126373626373626,1.048901098901099
E01003051,1.01890756302521,1.0362394957983194,1.030987394957983,1.0031512605042017,1.0089285714285714,1.016281512605042,1.0115546218487395,1.0483193277310925,1.0115546218487395,1.0871848739495797
E01003052,1.0146739130434783,1.0114130434782609,1.0206521739130434,1.0021739130434784,1.002717391304348,1.0065217391304349,1.0016304347826086,1.0271739130434783,1.0092391304347825,1.0565217391304347
E01003053,1.009185548071035,1.0177587262706675,1.0177587262706675,1.003674219228414,1.0012247397428047,1.0122473974280466,1.0067360685854256,1.0465401102265768,1.0097979179424372,1.0404164115125536
E01003054,1.0110998990918265,1.0201816347124117,1.0131180625630676,1.001513622603431,1.0005045408678104,1.0080726538849647,1.0030272452068618,1.0267406659939455,1.015640766902119,1.041372351160444
E01003055,1.026602176541717,1.0362756952841596,1.030229746070133,1.00906892382104,1.0072551390568318,1.0471584038694075,1.0217654171704957,1.2339782345828294,1.0151148730350665,1.12273276904474
E01003056,1.01364522417154,1.0259909031838856,1.0110461338531513,1.0019493177387915,0.0,1.0071474983755686,1.0025990903183886,1.018843404808317,1.0155945419103314,1.046133853151397
E01003057,1.011703511053316,1.0143042912873863,1.0097529258777633,1.0026007802340702,1.0019505851755526,1.0091027308192457,1.0013003901170352,1.0208062418725619,1.0084525357607281,1.0507152145643692
E01003058,1.0119589977220957,1.0210706150341686,1.0142369020501139,1.0017084282460136,1.0017084282460136,1.0136674259681093,1.0005694760820045,1.0199316628701594,1.0136674259681093,1.0552391799544418
E01003059,1.0076605774896876,1.01060695344726,1.0153211549793755,1.00530347672363,1.002946375957572,1.0129640542133176,1.0064820271066588,1.0477312905126694,1.0064820271066588,1.057748968768415
E01003060,1.0086666666666666,1.012,1.022,1.0053333333333334,1.0026666666666666,1.012,1.006,1.0166666666666666,1.0033333333333334,1.0453333333333332
E01003061,1.0241080038572805,1.033751205400193,1.038572806171649,1.0038572806171648,1.0067502410800386,1.0405014464802314,1.0231436837029895,1.1485053037608486,1.0154291224686596,1.0916104146576664
E01003062,1.0100050025012506,1.0070035017508754,1.0080040020010006,1.001000500250125,1.0020010005002502,1.0130065032516258,1.0055027513756878,1.0240120060030016,1.016008004002001,1.0530265132566283
E01003063,1.0151843817787418,1.0057845263919016,1.0065075921908895,1.0043383947939262,1.0,1.0231381055676068,1.0036153289949385,1.0180766449746927,1.0216919739696313,1.088937093275488
E01003064,1.0078226857887875,1.013037809647979,1.0019556714471969,1.0006518904823989,1.0006518904823989,1.0032594524119949,1.0032594524119949,1.013037809647979,1.0286831812255541,1.0228161668839635
E01003065,1.0128865979381443,1.0051546391752577,1.009020618556701,1.0025773195876289,1.0025773195876289,1.0077319587628866,1.005798969072165,1.0154639175257731,1.0219072164948453,1.0418814432989691
E01003066,1.011815252416756,1.0096670247046187,1.0048335123523093,1.002685284640172,1.002685284640172,1.0112781954887218,1.0107411385606875,1.014500537056928,1.0182599355531687,1.052094522019334
E01003067,1.0087719298245614,1.0040485829959513,1.0067476383265856,1.0033738191632928,1.0006747638326585,1.0128205128205128,1.0067476383265856,1.0134952766531713,1.0269905533063428,1.0364372469635628
E01003068,1.0100439422473322,1.0069052102950409,1.0081607030759574,1.0012554927809165,1.0018832391713748,1.0106716886377902,1.0012554927809165,1.0169491525423728,1.0188323917137476,1.0401757689893283
E01003069,1.016973125884017,1.0084865629420086,1.00990099009901,1.0014144271570014,1.0007072135785007,1.0127298444130128,1.0063649222065063,1.0127298444130128,1.0162659123055162,1.0487977369165489
E01003070,1.0110344827586206,1.0034482758620689,1.0124137931034483,1.0055172413793103,1.0013793103448276,1.013793103448276,1.0027586206896553,1.013793103448276,1.0117241379310344,1.0648275862068965
E01003071,1.0053126277073967,1.0110339190845934,1.0020433183489987,1.0004086636697997,1.0004086636697997,1.0077646097261954,1.0044953003677972,1.0224765018389865,1.0196158561503883,1.01634654679199
E01003072,1.0010775862068966,1.009698275862069,1.0043103448275863,0.0,0.0,1.005926724137931,1.0016163793103448,1.0129310344827587,1.015625,1.0161637931034482
E01003073,1.015222482435597,1.0140515222482436,1.0105386416861826,1.0017564402810304,1.0029274004683841,1.0140515222482436,1.0052693208430914,1.028688524590164,1.0122950819672132,1.0556206088992974
E01003074,1.0155574762316335,1.0242005185825411,1.0164217804667244,1.0030250648228176,1.002160760587727,1.017286084701815,1.0073465859982713,1.0799481417458945,1.0164217804667244,1.0553154710458081
E01003075,1.012210796915167,1.0096401028277635,1.0032133676092545,1.0019280205655527,1.0019280205655527,1.0109254498714653,1.0025706940874035,1.0154241645244215,1.0102827763496145,1.0655526992287918
E01003076,1.0167832167832167,1.0205128205128204,1.019114219114219,1.0023310023310024,1.0027972027972027,1.0475524475524476,1.0074592074592075,1.0853146853146853,1.0167832167832167,1.1398601398601398
E01003077,1.0081877729257642,1.0180131004366813,1.0087336244541485,1.0016375545851528,1.0016375545851528,1.0081877729257642,1.0032751091703056,1.0245633187772927,1.0147379912663756,1.0338427947598254
E01003078,1.0041666666666667,1.0113095238095238,1.006547619047619,1.0029761904761905,1.0011904761904762,1.0095238095238095,1.0023809523809524,1.0119047619047619,1.0339285714285715,1.0238095238095237
E01003079,1.0128956623681125,1.0134818288393903,1.0070339976553342,1.003516998827667,1.0011723329425557,1.0246189917936694,1.0093786635404456,1.0586166471277842,1.0211019929660023,1.0703399765533412
E01003080,1.0016816143497758,1.007847533632287,1.001121076233184,1.0033632286995515,1.0005605381165918,1.0039237668161436,1.0005605381165918,1.0044843049327354,1.0168161434977578,1.0224215246636772
E01003081,1.0121891760117017,1.0117016089712336,1.0087762067284252,1.0048756704046806,1.0029254022428085,1.0160897123354462,1.0048756704046806,1.0209653827401268,1.0136518771331058,1.0580204778156996
E01003082,1.010145846544071,1.00570703868104,1.003170577045022,1.0019023462270134,1.001268230818009,1.010145846544071,1.0019023462270134,1.0095117311350665,1.0196575776791377,1.047558655675333
E01003083,1.006900878293601,1.006900878293601,1.0037641154328734,1.001254705144291,1.0006273525721456,1.0043914680050188,1.0006273525721456,1.006900878293601,1.019447929736512,1.0250941028858218
E01003084,1.0072202166064983,1.0072202166064983,1.0030084235860408,1.0012033694344165,1.0012033694344165,1.0078219013237064,1.0006016847172081,1.01323706377858,1.0174488567990374,1.0174488567990374
E01003085,1.003065917220235,1.0086867654573326,1.0045988758303526,1.0020439448134901,1.0005109862033725,1.0066428206438427,1.0015329586101176,1.0076647930505875,1.0183955033214103,1.0214614205416455
E01003086,1.0135516657255788,1.0062111801242235,1.005081874647092,1.002258610954263,1.0011293054771315,1.0101637492941842,1.0033879164313948,1.0118577075098814,1.0141163184641446,1.044042913608131
E01003087,1.0075493612078978,1.0069686411149825,1.0069686411149825,1.0046457607433217,1.0029036004645762,1.0139372822299653,1.0087108013937283,1.043554006968641,1.011033681765389,1.0580720092915215
E01003088,1.0057544757033248,1.0115089514066495,1.0095907928388748,1.0051150895140666,1.0012787723785166,1.0044757033248082,1.0031969309462916,1.0172634271099745,1.010230179028133,1.0460358056265984
E01003089,1.0117911285794496,1.0101066816395283,1.016844469399214,1.004491858506457,1.0022459292532284,1.012352610892757,1.0061763054463784,1.0331274564851207,1.012352610892757,1.072992700729927
E01003090,1.0081896551724139,1.0198275862068966,1.0275862068965518,1.0025862068965516,1.0038793103448276,1.014655172413793,1.0060344827586207,1.048706896551724,1.0116379310344827,1.0512931034482758
E01003091,1.0037570444583594,1.0093926111458986,1.0037570444583594,1.0018785222291797,1.0,1.0043832185347528,1.002504696305573,1.018785222291797,1.0137758296806512,1.0231684408265498
E01003092,1.0093701197293077,1.0135346173867776,1.0161374284226965,1.0026028110359189,1.0015616866215513,1.0067673086933888,1.0031233732431026,1.0145757418011452,1.008849557522124,1.030192608016658
E01003093,1.013328106624853,1.013328106624853,1.0156801254410035,1.00078400627205,1.0031360250882007,1.012936103488828,1.004312034496276,1.031360250882007,1.0058800470403764,1.0568404547236379
E01003094,1.0115646258503401,1.0108843537414967,1.0115646258503401,1.0040816326530613,1.0006802721088435,1.0095238095238095,1.0081632653061225,1.0210884353741496,1.0183673469387755,1.025170068027211
E01003095,1.0057372346528972,1.008605851979346,1.0074584050487665,1.0017211703958693,1.0022948938611589,1.0034423407917383,1.0005737234652898,1.0103270223752152,1.0131956397016637,1.023522662076879
E01003096,1.020442219440968,1.0100125156445556,1.0108468919482687,1.0033375052148519,1.001668752607426,1.0183562786816855,1.0050062578222778,1.035878181059658,1.0116812682519816,1.1280767626199415
E01003097,1.0092936802973977,1.006815365551425,1.0154894671623296,1.0024783147459728,1.0018587360594795,1.0105328376703842,1.0024783147459728,1.0192069392812888,1.0086741016109046,1.0396530359355638
E01003098,1.0079681274900398,1.0092961487383798,1.0073041168658698,1.00066401062417,0.0,1.0073041168658698,1.00464807436919,1.0166002656042497,1.0086321381142098,1.0298804780876494
E01003099,1.0123456790123457,1.0151515151515151,1.0235690235690236,1.0039281705948373,1.0044893378226711,1.0129068462401796,1.0117845117845117,1.0493827160493827,1.0067340067340067,1.0561167227833894
E01003100,1.0075910931174088,1.0161943319838056,1.0116396761133604,1.0025303643724697,1.0015182186234817,1.013157894736842,1.0030364372469636,1.0303643724696356,1.0101214574898785,1.034412955465587
E01003101,1.014341590612777,1.0110821382007822,1.014993481095176,1.0,1.0006518904823989,1.0091264667535853,1.0039113428943938,1.0319426336375488,1.0091264667535853,1.0378096479791394
E01003102,1.0141921397379912,1.0240174672489082,1.027292576419214,1.0038209606986899,1.002183406113537,1.0311135371179039,1.0141921397379912,1.1282751091703056,1.0114628820960698,1.0889737991266375
E01003104,1.0043343653250774,1.0105263157894737,1.006811145510836,1.0012383900928792,1.0,1.0105263157894737,1.0024767801857586,1.0253869969040248,1.0142414860681115,1.0303405572755417
E01003105,1.0123390557939915,1.0064377682403434,1.0139484978540771,1.0005364806866952,1.0005364806866952,1.0080472103004292,1.003755364806867,1.0101931330472103,1.0150214592274678,1.0375536480686696
E01003106,1.0126168224299066,1.0130841121495326,1.0130841121495326,1.0014018691588784,1.0023364485981308,1.0079439252336448,1.003271028037383,1.0219626168224298,1.0121495327102803,1.0350467289719627
E01003107,1.008625063419584,1.0162354134956875,1.0081177067478437,1.0010147133434806,1.0,1.0106544901065448,1.0030441400304415,1.028411973617453,1.0157280568239473,1.0400811770674785
E01003108,1.0044247787610618,1.0056890012642226,1.0145385587863465,1.0012642225031605,1.0025284450063212,1.0094816687737043,1.0056890012642226,1.0221238938053097,1.0132743362831858,1.0556257901390644
E01003109,1.0129575639779722,1.0110139293812763,1.0113378684807257,1.003239390994493,1.0029154518950438,1.0171687722708131,1.0103660511823778,1.0644638807904114,1.010689990281827,1.0540978296080337
E01003110,1.0081595648232093,1.0095194922937443,1.0086128739800544,1.0009066183136899,1.0022665457842248,1.0081595648232093,1.0022665457842248,1.029465095194923,1.014959202175884,1.0231187669990933
E01003111,1.0123734533183353,1.0078740157480315,1.0095613048368954,1.001687289088864,1.000562429696288,1.0078740157480315,1.0033745781777277,1.0196850393700787,1.0095613048368954,1.0506186726659168
E01003112,1.0070308274743105,1.016224986479178,1.0151433207138993,1.0032449972958355,1.0021633315305571,1.0091941590048674,1.0037858301784748,1.0259599783666846,1.0086533261222281,1.0519199567333695
E01003113,1.0108597285067873,1.014027149321267,1.002262443438914,1.0018099547511312,1.0004524886877828,1.0122171945701357,1.0027149321266968,1.0194570135746606,1.0144796380090497,1.0380090497737557
E01003114,1.0173697270471465,1.0132340777502067,1.0062034739454093,1.0008271298593878,1.000413564929694,1.02191894127378,1.009511993382961,1.064516129032258,1.021505376344086,1.0636889991728702
E01003115,1.010059171597633,1.016568047337278,1.0088757396449703,1.0041420118343196,1.001775147928994,1.014792899408284,1.0023668639053254,1.0224852071005917,1.0171597633136096,1.0372781065088756
E01003116,1.0079268292682926,1.0067073170731706,1.0048780487804878,1.0006097560975609,1.0006097560975609,1.0054878048780487,1.0042682926829267,1.0097560975609756,1.025609756097561,1.0207317073170732
E01003117,1.0078813166434863,1.0120537783959203,1.0055632823365785,1.0027816411682893,1.0009272137227632,1.0115901715345388,1.0032452480296707,1.0292072322670376,1.0222531293463144,1.043115438108484
E01003118,1.0104895104895104,1.0174825174825175,1.006993006993007,1.000999000999001,1.000999000999001,1.0284715284715285,1.0094905094905096,1.12987012987013,1.0184815184815186,1.0574425574425574
E01003119,1.0096280087527352,1.0109409190371992,1.0061269146608316,1.0013129102844638,1.000437636761488,1.0052516411378556,1.0017505470459518,1.0157549234135668,1.013566739606127,1.0336980306345733
E01003120,1.017984263769202,1.0172349194454853,1.0071187710753091,1.0014986886474335,1.0014986886474335,1.020232296740352,1.0056200824278756,1.0262270513300862,1.0168602472836268,1.056950168602473
E01003121,1.0033692722371967,1.0067385444743935,1.0080862533692723,1.0006738544474394,1.0006738544474394,1.005390835579515,1.0067385444743935,1.0087601078167117,1.006064690026954,1.0377358490566038
E01003122,1.0072289156626506,1.0086746987951807,1.0086746987951807,1.0033734939759036,1.0019277108433735,1.0057831325301205,1.0033734939759036,1.0240963855421688,1.0110843373493976,1.033734939759036
E01003123,1.008495145631068,1.0115291262135921,1.0066747572815533,1.0012135922330097,1.0018203883495145,1.0048543689320388,1.0036407766990292,1.0175970873786409,1.0182038834951457,1.037621359223301
E01003124,1.0048275862068965,1.0172413793103448,1.0117241379310344,1.0013793103448276,1.0013793103448276,1.0034482758620689,1.0013793103448276,1.0117241379310344,1.0075862068965518,1.043448275862069
E01003125,1.0108385624643468,1.0085567598402738,1.0142612664004564,0.0,1.0005704506560182,1.0119794637763833,1.0045636052481461,1.0102681118083285,1.0074158585282373,1.0479178551055335
E01003126,1.0126498002663116,1.0119840213049267,1.0173102529960054,1.0019973368841544,1.003328894806924,1.014647137150466,1.0019973368841544,1.052596537949401,1.007323568575233,1.047936085219707
E01003127,1.0186020293122886,1.0140924464487036,1.0174746335963922,1.003945885005637,1.003945885005637,1.0073280721533258,1.0056369785794814,1.0270574971815107,1.0129650507328072,1.0462232243517475
E01003128,1.0163398692810457,1.0169934640522875,1.0326797385620916,1.003921568627451,1.007843137254902,1.018954248366013,1.011764705882353,1.0666666666666667,1.0156862745098039,1.061437908496732
E01003129,1.0108820160366552,1.0103092783505154,1.0063001145475372,1.0011454753722795,1.0,1.0103092783505154,1.006872852233677,1.032073310423826,1.0108820160366552,1.0481099656357389
E01003130,1.0077800829875518,1.008817427385892,1.0062240663900415,0.0,1.0010373443983402,1.0098547717842323,1.004149377593361,1.0342323651452283,1.0176348547717842,1.0383817427385893
E01003131,1.011671335200747,1.0196078431372548,1.0084033613445378,1.0023342670401494,1.0018674136321195,1.0107376283846872,1.004201680672269,1.0275443510737627,1.0140056022408963,1.0382819794584501
E01003132,1.0094996833438885,1.0139328689043698,1.0037998733375555,1.0018999366687777,0.0,1.0113996200126663,1.0018999366687777,1.0170994300189993,1.0215326155794806,1.0652311589613679
E01003133,1.0075046904315197,1.010006253908693,1.0062539086929332,1.0006253908692933,1.0031269543464665,1.0106316447779862,1.00187617260788,1.022514071294559,1.034396497811132,1.0381488430268917
E01003134,1.005703422053232,1.0095057034220531,1.0019011406844107,1.0006337135614702,1.0006337135614702,1.005703422053232,1.002534854245881,1.015209125475285,1.023447401774398,1.0253485424588087
E01003135,1.0256410256410255,1.008158508158508,1.0046620046620047,1.0011655011655012,1.0023310023310024,1.0151515151515151,1.0011655011655012,1.0122377622377623,1.0192307692307692,1.044871794871795
E01003136,1.0105757931844888,1.0188014101057579,1.0047003525264395,1.001762632197415,1.000587544065805,1.0041128084606346,0.0,1.0158636897767332,1.0070505287896592,1.0217391304347827
E01003137,1.00990099009901,1.0117574257425743,1.0191831683168318,1.0012376237623761,1.0030940594059405,1.0148514851485149,1.0018564356435644,1.0191831683168318,1.0142326732673268,1.05259900990099
E01003138,1.0028901734104045,1.0190751445086705,1.0028901734104045,1.001156069364162,0.0,1.0023121387283238,1.0017341040462429,1.0098265895953757,1.022543352601156,1.0086705202312138
E01003139,1.0081206496519721,1.004060324825986,1.0034802784222738,0.0,1.0029002320185614,1.0092807424593968,1.005800464037123,1.0145011600928073,1.0121809744779582,1.0295823665893271
E01003140,1.0051981806367771,1.0019493177387915,1.0025990903183886,1.000649772579597,0.0,1.003898635477583,1.0019493177387915,1.0071474983755686,1.0103963612735543,1.0331384015594542
E01003141,1.00691857370942,1.0095795635976583,1.0031931878658862,1.0026609898882384,1.0010643959552954,1.0106439595529537,1.001596593932943,1.0122405534858967,1.0191591271953166,1.0436402341671103
E01003142,1.0132311977715878,1.006267409470752,1.0027855153203342,1.0020891364902507,0.0,1.0104456824512535,1.0055710306406684,1.0076601671309193,1.0208913649025069,1.0327298050139275
E01003143,1.024776324845148,1.0034411562284928,1.0027529249827942,1.0006882312456986,1.0006882312456986,1.0137646249139711,1.0020646937370956,1.007570543702684,1.0137646249139711,1.0378527185134205
E01003144,1.015477792732167,1.0074024226110363,1.0195154777927322,1.003364737550471,1.003364737550471,1.0208613728129206,1.009421265141319,1.0686406460296096,1.034993270524899,1.0430686406460297
E01003145,1.0158144438587242,1.0100158144438587,1.003690036900369,1.0042171850289932,1.0010542962572482,1.006852925672114,1.0031628887717448,1.014760147601476,1.0210859251449658,1.0268845545598313
E01003146,1.007985257985258,1.00982800982801,1.0024570024570025,1.0,1.0006142506142506,1.00982800982801,1.0018427518427517,1.0061425061425062,1.0178132678132679,1.0313267813267812
E01003147,1.0052681992337165,1.0138888888888888,1.0047892720306513,1.0023946360153257,1.0019157088122606,1.0057471264367817,1.0004789272030652,1.0114942528735633,1.024904214559387,1.0306513409961686
E01003148,1.0147208121827411,1.0076142131979695,1.00253807106599,1.00253807106599,1.000507614213198,1.0096446700507615,1.0040609137055838,1.0137055837563451,1.0213197969543146,1.0360406091370558
E01003149,1.0090715048025614,1.0048025613660618,1.0069370330843117,1.0021344717182497,0.0,1.0058697972251867,1.0026680896478122,1.0080042689434365,1.0213447171824974,1.016008537886873
E01003150,1.0078781512605042,1.0141806722689075,1.016281512605042,1.004201680672269,1.0015756302521008,1.0210084033613445,1.0084033613445378,1.0110294117647058,1.0199579831932772,1.0525210084033614
E01003151,1.0040753948038716,1.010697911360163,1.0086602139582272,1.0020376974019358,1.001018848700968,1.0056036678553235,1.0056036678553235,1.0137544574630668,1.0168110035659705,1.042791645440652
E01003152,1.0081106870229009,1.0071564885496183,1.0057251908396947,1.0009541984732824,1.0009541984732824,1.0081106870229009,1.0014312977099236,1.0157442748091603,1.0229007633587786,1.0267175572519085
E01003153,1.0122448979591836,1.0118367346938775,1.0073469387755103,1.0004081632653061,1.0012244897959184,1.0081632653061225,1.0044897959183674,1.0310204081632652,1.006122448979592,1.0444897959183674
E01003154,1.017364657814096,1.0107252298263534,1.0056179775280898,1.0020429009193055,1.0010214504596526,1.0132788559754853,1.0025536261491317,1.0255362614913177,1.0163432073544434,1.0541368743615935
E01003155,1.007455268389662,1.0099403578528827,1.0014910536779325,1.0009940357852882,0.0,1.014910536779324,1.0059642147117296,1.0159045725646123,1.0144135188866799,1.0268389662027833
E01003156,1.008849557522124,1.0117994100294985,1.0029498525073746,0.0,1.000589970501475,1.0053097345132744,1.0011799410029498,1.0100294985250737,1.0206489675516224,1.0300884955752212
E01003157,1.0069164265129682,1.009221902017291,1.004034582132565,1.0005763688760807,0.0,1.0046109510086456,1.0023054755043228,1.013256484149856,1.0236311239193083,1.0178674351585015
E01003158,1.0034071550255537,1.0147643384440659,1.0005678591709255,0.0,0.0,1.0045428733674049,1.002839295854628,1.0113571834185122,1.0153321976149914,1.0124929017603634
E01003159,1.009393063583815,1.023121387283237,1.0122832369942196,1.0028901734104045,0.0,1.0086705202312138,1.0036127167630058,1.0260115606936415,1.0173410404624277,1.0527456647398843
E01003160,1.0072727272727273,1.0065454545454546,1.005090909090909,1.0021818181818183,1.002909090909091,1.0036363636363637,0.0,1.0058181818181817,1.0138181818181817,1.032
E01003161,1.009306260575296,1.009306260575296,1.0084602368866329,1.0008460236886634,1.00253807106599,1.00253807106599,1.00253807106599,1.0135363790186125,1.017766497461929,1.0169204737732656
E01003162,1.0063091482649842,1.0084121976866456,1.0110410094637223,1.0005257623554153,1.0005257623554153,1.0036803364879074,1.0005257623554153,1.010515247108307,1.0073606729758149,1.0315457413249212
E01003163,1.003097893432466,1.0080545229244113,1.0049566294919454,1.0012391573729864,1.000619578686493,1.0018587360594795,1.0012391573729864,1.0080545229244113,1.0123915737298637,1.023543990086741
E01003164,1.0114364135407137,1.0155535224153704,1.011893870082342,1.0018298261665142,1.0027447392497713,1.0096065873741995,1.0068618481244282,1.0169258920402562,1.015096065873742,1.0462031107044831
E01003165,1.0057397959183674,1.0133928571428572,1.0063775510204083,1.0025510204081634,1.000637755102041,1.0108418367346939,1.0012755102040816,1.0223214285714286,1.028061224489796,1.0299744897959184
E01003166,1.0115844544095665,1.0138266068759343,1.007100149476831,1.0022421524663676,1.0029895366218236,1.0138266068759343,1.0059790732436473,1.0418535127055306,1.0164424514200299,1.0526905829596414
E01003167,1.006440281030445,1.0105386416861826,1.0017564402810304,0.0,1.0005854800936769,1.005854800936768,1.0023419203747073,1.009367681498829,1.0327868852459017,1.0240046838407495
E01003168,1.0138277812696417,1.0087994971715901,1.0037712130735386,1.0043997485857952,1.0012570710245128,1.006913890634821,1.0025141420490258,1.0138277812696417,1.0087994971715901,1.0647391577624137
E01003169,1.0089437819420783,1.0178875638841567,1.003833049403748,1.0,1.0004258943781943,1.012350936967632,1.0076660988074957,1.0208688245315163,1.014054514480409,1.0459965928449744
E01003170,1.0042372881355932,1.0116525423728813,1.0015889830508475,1.0005296610169492,0.0,1.0052966101694916,1.0021186440677967,1.0121822033898304,1.0217161016949152,1.0185381355932204
E01003171,1.0083482409063804,1.014907573047108,1.0214669051878353,1.0017889087656529,1.0011926058437686,1.0107334525939178,1.003577817531306,1.0220632081097198,1.0155038759689923,1.0459153249850923
E01003172,1.0078822911192853,1.0105097214923804,1.0078822911192853,1.001050972149238,1.003678402522333,1.0094587493431424,1.0042038885969522,1.023646873357856,1.0157645822385706,1.0436153441933789
E01003173,1.0084134615384615,1.0108173076923077,1.0048076923076923,1.0012019230769231,0.0,1.0054086538461537,1.0024038461538463,1.0150240384615385,1.0354567307692308,1.0204326923076923
E01003174,1.0119760479041917,1.004354926510615,1.0070767555797495,1.0027218290691344,1.0032661948829613,1.0087098530212302,1.0065323897659226,1.009254218835057,1.0076211213935764,1.0430048992923244
E01003175,1.0143229166666667,1.0071614583333333,1.0065104166666667,1.0013020833333333,1.001953125,1.0065104166666667,1.0013020833333333,1.0123697916666667,1.0182291666666667,1.0494791666666667
E01003176,1.0102249488752557,1.0076687116564418,1.0480572597137015,1.0030674846625767,1.0056237218813906,1.018916155419223,1.0046012269938651,1.032719836400818,1.0122699386503067,1.0521472392638036
E01003177,1.0115673799884326,1.015615962984384,1.0161943319838056,1.0028918449971083,1.0028918449971083,1.0138808559861192,1.009253903990746,1.0341237709658762,1.010989010989011,1.0456911509543088
E01003178,1.0138637733574443,1.0156720916214588,1.0120554550934298,1.0066305003013865,1.0042194092827004,1.0132610006027727,1.0042194092827004,1.0216998191681737,1.0168776371308017,1.0367691380349608
E01003179,1.006815365551425,1.0086741016109046,1.0154894671623296,1.0024783147459728,1.0055762081784387,1.006815365551425,1.0024783147459728,1.0123915737298637,1.006815365551425,1.0421313506815366
E01003180,1.0087565674255692,1.010507880910683,1.0064214827787508,1.001751313485114,1.001751313485114,1.0081727962638645,1.0040863981319323,1.0180969060128429,1.0052539404553416,1.0373613543490952
E01003181,1.0072516316171138,1.0123277737490934,1.016678752719362,1.0021754894851342,1.0014503263234227,1.0072516316171138,1.0029006526468456,1.031907179115301,1.0065264684554025,1.0311820159535896
E01003182,1.0088633993743483,1.0125130344108446,1.005735140771637,0.0,1.0015641293013555,1.010948905109489,1.002606882168926,1.0151199165797706,1.0114702815432743,1.0411887382690301
E01003183,1.011040092969204,1.0087158628704243,1.0145264381173735,1.0017431725740849,1.0017431725740849,1.0081348053457293,1.0052295177222546,1.0354445090063917,1.010459035444509,1.0476467170249855
E01003184,1.0065520065520066,1.0073710073710074,1.0188370188370188,1.0032760032760033,1.0024570024570025,1.0073710073710074,1.0032760032760033,1.0196560196560196,1.0065520065520066,1.0638820638820639
